"Date","cld","dtr","frs","pet","pre","tmn","tmp","tmx","vap","wet"
"16/05/1957",66.5,15.40000057,0,4.200000286,65.90000153,10.60000038,18.30000114,26,13.5,10.52999973
"16/06/1957",65.30000305,13.5,0,4.300000191,105,16.10000038,22.80000114,29.60000038,20.60000038,11.71999931
"16/07/1957",53.60000229,15.5,0,4.700000286,40.5,16.30000114,24,31.80000114,22.30000114,7.299999714
"16/08/1957",56.90000153,16.10000038,0,4.200000286,24.70000076,14.90000057,22.89999962,31,20.10000038,6.279999733
"16/09/1957",65.70000458,13,0,3.100000143,108.4000015,14.19999981,20.70000076,27.20000076,17.80000114,10.40999985
"16/10/1957",60.40000153,13.40000057,5.849999905,1.800000072,90.09999847,4.800000191,11.5,18.20000076,10.90000057,8.630000114
"16/11/1957",71.90000153,12.40000057,11.67999935,1.600000024,65.09999847,2.200000048,8.400000572,14.60000038,7.900000095,10.28999996
"16/12/1957",68.70000458,11.60000038,22.72999954,1,91.40000153,-1.899999976,3.900000095,9.699999809,6.300000191,14.06999969
"16/01/1958",69.70000458,10.90000057,26.68000031,1,82.90000153,-5.400000095,0.100000001,5.599999905,4.400000095,14.0199995
"15/02/1958",71.70000458,10.69999981,25.29999924,1,75.5,-6.900000095,-1.5,3.900000095,4.099999905,12.55000019
"16/03/1958",74.20000458,10.19999981,20.52000046,1.399999976,103.3000031,-1,4.099999905,9.199999809,6.599999905,14.2699995
"16/04/1958",65.59999847,13.90000057,3.779999971,3.5,93.30000305,5.800000191,12.69999981,19.70000076,8.800000191,13.10999966
"16/05/1958",66,13.80000019,0,4,97.09999847,10.10000038,17,23.89999962,12.10000038,11.75999928
"16/06/1958",61,13.90000057,0,4.300000191,105.5999985,13.5,20.39999962,27.39999962,16.60000038,11.80999947
"16/07/1958",68.59999847,12.5,0,4.200000286,157.5,18.5,24.70000076,31,22.70000076,12.63999939
"16/08/1958",57,13.30000019,0,3.799999952,108.2000046,16,22.60000038,29.30000114,21.5,11.69999981
"16/09/1958",52.70000076,15.30000019,0,3.100000143,41.29999924,11.80000019,19.39999962,27.10000038,18.20000076,7.210000038
"16/10/1958",57.70000076,15.10000038,3.730000019,2.299999952,45,5.900000095,13.40000057,21,11.40000057,6.519999981
"16/11/1958",64.59999847,13.80000019,11.93999958,1.700000048,41.20000076,2.100000143,9,15.90000057,8,8.079999924
"16/12/1958",64.20000458,12.5,28.17000008,1,34.40000153,-7.099999905,-0.800000012,5.5,4,9.63999939
"16/01/1959",64.30000305,13.5,27.67000008,1.300000072,44.70000076,-6.5,0.300000012,7.099999905,3.900000095,10.92000008
"15/02/1959",66.70000458,14.40000057,23,1.899999976,25.70000076,-4.200000286,3,10.19999981,4.200000286,7.849999905
"16/03/1959",62.40000153,15.90000057,22.01000023,2.600000143,62.10000229,-1.600000024,6.400000095,14.40000057,5.800000191,11.0199995
"16/04/1959",65.30000305,15.30000019,3.439999819,3.900000095,98.40000153,6,13.60000038,21.30000114,8.600000381,13.43999958
"16/05/1959",64.70000458,14.90000057,0,4.099999905,81.09999847,11.80000019,19.20000076,26.70000076,15.40000057,10.96000004
"16/06/1959",56.70000076,15.30000019,0,4.5,103,14.5,22.10000038,29.80000114,19.60000038,11.64999962
"16/07/1959",66.70000458,13.40000057,0,4.099999905,129.9000092,17.30000114,24,30.70000076,22.89999962,12.92000008
"16/08/1959",61.10000229,14.30000019,0,3.799999952,91,17.70000076,24.80000114,32,26,10.78999996
"16/09/1959",58.79999924,14.5,0,3.100000143,57.40000153,13.69999981,20.89999962,28.20000076,19.70000076,8.369999886
"16/10/1959",71,13,0.659999967,2.299999952,138,8.300000191,14.80000019,21.30000114,11.90000057,9.909999847
"16/11/1959",66.40000153,13.30000019,17.09000015,1.600000024,43.20000076,0.100000001,6.700000286,13.40000057,6.800000191,8.319999695
"16/12/1959",67.20000458,11.30000019,22.72999954,1.100000024,71.70000458,-1.899999976,3.799999952,9.5,5.900000095,12.44999981
"16/01/1960",73,11.10000038,24.48999977,1.399999976,54.60000229,-3.299999952,2.299999952,7.900000095,4.5,11.78999996
"15/02/1960",70.20000458,11.60000038,23.81999969,1.300000072,103.4000015,-4.200000286,1.600000024,7.400000095,4.900000095,14.38999939
"16/03/1960",64.59999847,12.80000019,26.86999893,1.5,63.90000153,-5.599999905,0.800000012,7.200000286,4.800000191,11.21999931
"16/04/1960",66.40000153,16.70000076,2.809999943,3.900000095,75,6.400000095,14.69999981,23.10000038,10.10000038,11.64999962
"16/05/1960",67.09999847,14,0.189999998,3.100000143,155.1000061,9.100000381,16.10000038,23.10000038,15.40000057,15.10999966
"16/06/1960",61.20000076,14.90000057,0,4.300000191,82.20000458,14,21.39999962,28.89999962,18.70000076,9.43999958
"16/07/1960",62,14.5,0,4.200000286,71.40000153,15.69999981,22.89999962,30.20000076,21.20000076,9.220000267
"16/08/1960",59.79999924,13.69999981,0,4,128.8000031,17.10000038,23.89999962,30.80000114,22,11.7699995
"16/09/1960",61.40000153,12.90000057,0,2.900000095,117.3000031,13.30000019,19.70000076,26.20000076,18.30000114,10.51000023
"16/10/1960",58.60000229,14.30000019,3.059999943,2.400000095,30.30000114,6.300000191,13.40000057,20.60000038,10.69999981,5.909999847
"16/11/1960",60.10000229,14.69999981,14.50999928,1.600000024,22.70000076,1.100000024,8.400000572,15.80000019,8.100000381,5.829999924
"16/12/1960",59.90000153,13.60000038,29.1099987,0.800000012,37.90000153,-8.400000572,-1.600000024,5.200000286,4.5,9
"16/01/1961",61.90000153,12.80000019,29.1799984,1,68.80000305,-8.5,-2.100000143,4.300000191,3.600000143,11.77999973
"15/02/1961",67.70000458,12.19999981,22.21999931,1.399999976,96.30000305,-3.400000095,2.700000048,8.800000191,5.300000191,13.71999931
"16/03/1961",69,13.30000019,14.18999958,2.5,82,1.399999976,8,14.69999981,6.5,12.67000008
"16/04/1961",71.09999847,12.80000019,8.510000229,2.700000048,109.8000031,3.5,9.900000572,16.30000114,8.300000191,13.46000004
"16/05/1961",67.20000458,14.10000038,0.659999967,3.400000095,79.59999847,8.300000191,15.30000019,22.39999962,12.80000019,11.81999969
"16/06/1961",64,14.40000057,0,4.200000286,97.90000153,14,21.20000076,28.39999962,18.5,10.63999939
"16/07/1961",64.70000458,13.60000038,0,4.099999905,95.80000305,17.10000038,23.89999962,30.70000076,23.39999962,11.34000015
"16/08/1961",65,13.19999981,0,3.600000143,110.5,16.80000114,23.39999962,30,23.30000114,12.59000015
"16/09/1961",55.40000153,14.10000038,0,3.200000048,77.70000458,15,22,29.10000038,21.20000076,7.349999905
"16/10/1961",47.5,16.10000038,3.389999866,2.299999952,73.09999847,6.099999905,14.10000038,22.20000076,12.30000019,9.829999924
"16/11/1961",66.80000305,11.5,9.220000267,1.800000072,64,3.200000048,8.900000572,14.69999981,7.5,9
"16/12/1961",71.90000153,11,25.3599987,0.900000036,80.20000458,-4.099999905,1.399999976,6.900000095,5.300000191,13.17999935
"16/01/1962",67.70000458,11.69999981,26.57999992,1.300000072,47.90000153,-5.300000191,0.600000024,6.5,3.799999952,11.59000015
"15/02/1962",70.09999847,11.60000038,23.46999931,1.5,86.70000458,-4.700000286,1.100000024,6.900000095,4.099999905,12.67999935
"16/03/1962",67.70000458,12.60000038,21.02000046,2,115.4000015,-1.200000048,5.099999905,11.40000057,6,13.63000011
"16/04/1962",63,14.30000019,5.059999943,3.5,76.09999847,5.099999905,12.19999981,19.39999962,8.5,11.55000019
"16/05/1962",61.70000076,14,0,4.200000286,107.9000015,12.30000019,19.30000114,26.30000114,15.40000057,11.84000015
"16/06/1962",64.20000458,13.30000019,0,4.200000286,95.40000153,14.90000057,21.5,28.20000076,19,11.46999931
"16/07/1962",65,13,0,4,85,15.69999981,22.20000076,28.70000076,20,9.929999352
"16/08/1962",58,14.80000019,0,3.799999952,55.79999924,15.30000019,22.70000076,30.10000038,21.70000076,8.050000191
"16/09/1962",59,13.40000057,0,2.799999952,78.70000458,11.19999981,17.89999962,24.60000038,16.10000038,8.739999771
"16/10/1962",58.5,14.60000038,1.779999971,2.299999952,46.40000153,7.200000286,14.5,21.80000114,12.19999981,6.349999905
"16/11/1962",71.20000458,11.30000019,16.31999969,1.399999976,116.2000046,0.400000006,6,11.69999981,6.800000191,13.11999989
"16/12/1962",68.20000458,12.10000038,27.76000023,0.800000012,65.70000458,-6.599999905,-0.5,5.599999905,4.700000286,12.92999935
"16/01/1963",66.90000153,12.30000019,28.31999969,1.200000048,34.29999924,-7.300000191,-1.100000024,5.099999905,3.5,9.329999924
"15/02/1963",66.20000458,12.80000019,26.1099987,1.200000048,43.79999924,-8.100000381,-1.700000048,4.700000286,3.700000048,9.670000076
"16/03/1963",64.70000458,14.5,14.44999981,2.700000048,137.1000061,1.300000072,8.5,15.80000019,6.599999905,15.46000004
"16/04/1963",61.29999924,16.30000114,4.869999886,4,35.29999924,5.200000286,13.30000019,21.5,8.400000572,8
"16/05/1963",62.90000153,15.60000038,0.079999998,4.099999905,37.70000076,9.400000572,17.20000076,25,12.80000019,7.929999828
"16/06/1963",60,14.90000057,0,4.400000095,109.3000031,14.19999981,21.60000038,29.10000038,18.80000114,10.88999939
"16/07/1963",56,15.30000019,0,4.5,44.5,16,23.60000038,31.30000114,21.89999962,7.799999714
"16/08/1963",57.40000153,15.40000057,0,4.099999905,61.79999924,15,22.70000076,30.39999962,20.20000076,9.010000229
"16/09/1963",55.10000229,15.19999981,0,3.100000143,75.80000305,10.5,18.10000038,25.70000076,15.30000019,8.800000191
"16/10/1963",43.90000153,18.30000114,3.389999866,2.799999952,1.700000048,6.099999905,15.19999981,24.39999962,12,0.930000007
"16/11/1963",66.59999847,12.60000038,10.67999935,1.399999976,144.5,2.600000143,8.900000572,15.19999981,8.800000191,13.80999947
"16/12/1963",67.59999847,10.69999981,28.17000008,0.800000012,41.60000229,-7.099999905,-1.700000048,3.700000048,4.099999905,9.18999958
"16/01/1964",65,12.80000019,26.18999863,1.200000048,99,-4.900000095,1.5,7.900000095,4.900000095,15.19999981
"15/02/1964",65.70000458,12,24.68000031,1.399999976,86.30000305,-5.099999905,0.900000036,6.900000095,4.5,12.84999943
"16/03/1964",65.80000305,14.19999981,17.38999939,2.5,52.29999924,0.200000003,7.300000191,14.40000057,6.400000095,9.779999733
"16/04/1964",66.80000305,13.90000057,5.460000038,3.200000048,97,4.900000095,11.80000019,18.80000114,9,12.72999954
"16/05/1964",58.5,15.19999981,0,4.200000286,29.39999962,10.90000057,18.5,26.10000038,14.60000038,7.71999979
"16/06/1964",56.29999924,16,0,4.900000095,45.70000076,14.69999981,22.70000076,30.70000076,18.89999962,7.299999714
"16/07/1964",63.60000229,13.90000057,0,4.200000286,80.70000458,17.5,24.39999962,31.39999962,23.60000038,9.109999657
"16/08/1964",65.40000153,14.80000019,0,3.799999952,43.90000153,15.10000038,22.5,29.89999962,20.20000076,8.260000229
"16/09/1964",57,15.40000057,0,3.200000048,114.4000015,11.69999981,19.39999962,27.10000038,16.70000076,9.349999428
"16/10/1964",52.40000153,15.30000019,7.839999676,2.200000048,62.20000076,3.900000095,11.5,19.20000076,9.800000191,7.589999676
"16/11/1964",58.40000153,15.40000057,13.21000004,1.899999976,47.10000229,1.600000024,9.300000191,17,8,9.289999962
"16/12/1964",69.90000153,11.10000038,22.72999954,1.200000048,72.20000458,-1.899999976,3.700000048,9.300000191,5.599999905,12.63000011
"16/01/1965",63.90000153,13,27.5,1.200000048,81.80000305,-6.300000191,0.200000003,6.700000286,4.099999905,13.54999924
"15/02/1965",66,14.30000019,23.92000008,1.700000048,93.20000458,-5.200000286,2,9.199999809,4.5,14
"16/03/1965",69.5,12.80000019,21.77000046,2.100000143,101.2000046,-1.5,4.900000095,11.30000019,5.599999905,12.77999973
"16/04/1965",66.70000458,14.19999981,6.489999771,3.400000095,64.90000153,4.400000095,11.5,18.60000038,7.800000191,10.59999943
"16/05/1965",60.20000076,15.19999981,0,4.599999905,62.79999924,12.40000057,20,27.60000038,14.40000057,9.93999958
"16/06/1965",61.90000153,14.90000057,0,4.300000191,45.29999924,13.30000019,20.70000076,28.20000076,17.5,8.239999771
"16/07/1965",66,14.5,0,4.5,78.20000458,16.39999962,23.60000038,30.89999962,19.80000114,9.670000076
"16/08/1965",62.20000076,15.5,0,4,83.70000458,15.60000038,23.30000114,31.10000038,21.60000038,9.159999847
"16/09/1965",63.40000153,14.19999981,0,3.100000143,59.29999924,13.80000019,20.89999962,28,19,8.199999809
"16/10/1965",55.40000153,15.10000038,5.639999866,2.299999952,62.60000229,4.900000095,12.40000057,20,10.40000057,7.699999809
"16/11/1965",66.40000153,13.5,13.21000004,1.800000072,20,1.600000024,8.300000191,15.10000038,7.200000286,5.449999809
"16/12/1965",64.90000153,13.10000038,23.44999886,1.200000048,10.40000057,-2.400000095,4.200000286,10.80000019,6.200000286,4.599999905
"16/01/1966",68.70000458,10.80000019,27.67000008,1.100000024,89.40000153,-6.5,-1.100000024,4.300000191,3.700000048,14.13000011
"15/02/1966",71.09999847,11,23.37999916,1.200000048,79.80000305,-4.599999905,0.900000036,6.400000095,4.800000191,13.23999977
"16/03/1966",65.80000305,15.19999981,17.92000008,2.5,35.10000229,0,7.599999905,15.19999981,6.700000286,8.109999657
"16/04/1966",68.30000305,12.69999981,7.819999695,2.799999952,104.4000015,3.799999952,10.10000038,16.5,8.400000572,12.78999996
"16/05/1966",65,15.19999981,0.109999999,4.200000286,83,9.300000191,16.89999962,24.5,11.80000019,12.56999969
"16/06/1966",55.10000229,16.80000114,0,4.599999905,40.29999924,13.60000038,22,30.39999962,19.5,7.199999809
"16/07/1966",57,16,0,4.900000095,46.70000076,17.20000076,25.20000076,33.20000076,22,7.619999886
"16/08/1966",64,15,0,4,38.90000153,16.30000114,23.80000114,31.30000114,22,6.980000019
"16/09/1966",58.20000076,13.10000038,0,2.900000095,223.8000031,11.90000057,18.39999962,25,16.10000038,13.92999935
"16/10/1966",50.10000229,15.60000038,6.710000038,2.299999952,67.59999847,4.400000095,12.19999981,20,10.10000038,9.309999466
"16/11/1966",65.80000305,14.19999981,14.75999928,1.5,62,1,8.100000381,15.19999981,8.199999809,8.93999958
"16/12/1966",72,10.60000038,24.81999969,0.800000012,60.70000076,-3.600000143,1.700000048,7,5.599999905,12.2699995
"16/01/1967",70.70000458,12.90000057,23.90999985,1.5,33.79999924,-2.799999952,3.700000048,10.19999981,5.200000286,9.029999733
"15/02/1967",68.80000305,13,25.14999962,1.399999976,35.70000076,-6.700000286,-0.200000003,6.300000191,4,8.960000038
"16/03/1967",65.59999847,14.30000019,18.97999954,2.400000095,126.5,-0.400000006,6.800000191,14,6.200000286,14.84999943
"16/04/1967",62.90000153,15.5,3.609999895,3.799999952,27,5.900000095,13.60000038,21.39999962,8.900000572,6.509999752
"16/05/1967",64.70000458,14.40000057,1.909999967,3.5,110.3000031,7.099999905,14.30000019,21.5,11.19999981,12.55999947
"16/06/1967",64.20000458,16.10000038,0,4,54.70000076,13.80000019,21.80000114,29.89999962,21.30000114,7.619999886
"16/07/1967",70.09999847,12.5,0,3.700000048,128.4000092,16.80000114,23,29.30000114,22.5,11.63999939
"16/08/1967",63.70000076,13.19999981,0,3.5,162.6999969,15.5,22.10000038,28.70000076,21.10000038,14.47999954
"16/09/1967",54.60000229,14.80000019,0,2.900000095,49.79999924,10.10000038,17.5,24.89999962,15.90000057,6.420000076
"16/10/1967",56.29999924,14.90000057,5.230000019,2,81.30000305,5.099999905,12.5,20,11.40000057,8.269999504
"16/11/1967",65.20000458,12.60000038,19.36999893,1.300000072,30.70000076,-0.800000012,5.5,11.80000019,6.800000191,7.21999979
"16/12/1967",68.30000305,11.5,23.79999924,1.100000024,129.8000031,-2.700000048,3.100000143,8.900000572,5.700000286,16.5
"16/01/1968",67.80000305,12,28.76999855,0.900000036,64.70000458,-7.900000095,-1.899999976,4.099999905,3.900000095,12.43999958
"15/02/1968",61.29999924,13.30000019,26.27999878,1.399999976,4.599999905,-7,-0.300000012,6.400000095,3.900000095,4.279999733
"16/03/1968",62.5,16.20000076,15.78999996,2.900000095,87.70000458,0.800000012,8.900000572,17,6.700000286,12.18999958
"16/04/1968",62.10000229,16.10000038,4.869999886,3.799999952,39.79999924,5.200000286,13.19999981,21.30000114,8.699999809,8.880000114
"16/05/1968",70.80000305,14.90000057,0.74000001,3.5,128.3000031,8.199999809,15.60000038,23.10000038,12.80000019,13.03999996
"16/06/1968",63.40000153,15.30000019,0,4.300000191,96.59999847,14.30000019,21.89999962,29.60000038,19.60000038,12.13999939
"16/07/1968",62.60000229,13.80000019,0,4.300000191,94.09999847,17.20000076,24.10000038,31,22.39999962,10.75
"16/08/1968",56.70000076,14.80000019,0,4.200000286,102.8000031,16.80000114,24.20000076,31.60000038,22.60000038,11.84999943
"16/09/1968",54.10000229,16.20000076,0,3,56.20000076,11.60000038,19.70000076,27.80000114,19.30000114,7.239999771
"16/10/1968",58.60000229,13.69999981,1.659999967,2.100000143,68.20000458,7.300000191,14.10000038,21,12.40000057,8.429999352
"16/11/1968",71.40000153,11.80000019,11.17999935,1.700000048,79.40000153,2.400000095,8.300000191,14.19999981,7.300000191,11.35999966
"16/12/1968",67.09999847,11.19999981,25.98999977,1,42.29999924,-4.700000286,0.900000036,6.5,4.800000191,9.449999809
"16/01/1969",70.5,11.60000038,27.59000015,0.900000036,45.10000229,-6.400000095,-0.600000024,5.200000286,4.400000095,10.93999958
"15/02/1969",70,9.699999809,22.61999893,1.300000072,39.10000229,-3.799999952,1.100000024,6,4.5,10.17999935
"16/03/1969",64.70000458,14,23.20999908,2.200000048,49.29999924,-2.200000048,4.800000191,11.80000019,5.5,9.859999657
"16/04/1969",63.60000229,15.80000019,3.949999809,3.799999952,46,5.700000286,13.60000038,21.5,9,8.849999428
"16/05/1969",61.70000076,15.90000057,0,4.400000095,51.29999924,10.30000019,18.20000076,26.20000076,13.19999981,9.159999847
"16/06/1969",66.80000305,14.19999981,0,4.599999905,87.30000305,15.69999981,22.80000114,29.89999962,18.60000038,12.07999992
"16/07/1969",68.09999847,12.5,0,4.099999905,193.6999969,18,24.20000076,30.5,22.60000038,15.14999962
"16/08/1969",60.60000229,13.90000057,0,3.5,122.5,15.5,22.39999962,29.39999962,22.89999962,12.30000019
"16/09/1969",62.90000153,13.90000057,0,2.799999952,89.5,12.10000038,19,26,17.60000038,10.51000023
"16/10/1969",61.5,15.90000057,5.429999828,2.200000048,26.80000114,5,12.90000057,20.89999962,11.10000038,5.449999809
"16/11/1969",71.30000305,12.5,16.57999992,1.200000048,56.29999924,0.300000012,6.5,12.80000019,7.800000191,8.899999619
"16/12/1969",71.30000305,9.199999809,25.46999931,0.900000036,117.3000031,-4.200000286,0.400000006,5,4.5,15.96999931
"16/01/1970",66.5,12.10000038,29.36999893,1,29.80000114,-8.800000191,-2.700000048,3.400000095,3.299999952,9.880000114
"15/02/1970",62.60000229,13.10000038,23.82999992,1.600000024,64.40000153,-5.099999905,1.5,8.100000381,4.400000095,11.67000008
"16/03/1970",67.80000305,12.69999981,22.96999931,1.899999976,73.20000458,-2,4.400000095,10.80000019,5.700000286,11.34000015
"16/04/1970",63.29999924,14.60000038,5.259999752,3.400000095,99.30000305,5,12.30000019,19.60000038,8.900000572,13.06999969
"16/05/1970",63.90000153,15.40000057,0,4.200000286,61.79999924,11.10000038,18.80000114,26.5,14.5,10.67999935
"16/06/1970",58.79999924,14.69999981,0,4.599999905,77.40000153,14.80000019,22.10000038,29.5,18.89999962,8.579999924
"16/07/1970",69.5,13.80000019,0,3.900000095,167.5,17,23.89999962,30.80000114,24,13.38999939
"16/08/1970",57.20000076,14,0,3.900000095,77.20000458,16.39999962,23.39999962,30.39999962,22.10000038,9.819999695
"16/09/1970",59,16.10000038,0,3.600000143,47.40000153,13.80000019,21.80000114,29.89999962,18.5,7.049999714
"16/10/1970",65.09999847,13.40000057,1.00999999,2.100000143,89.70000458,7.900000095,14.60000038,21.30000114,12.69999981,9.329999924
"16/11/1970",70.70000458,11.40000057,12.43999958,1.300000072,121.5,1.899999976,7.599999905,13.30000019,8.100000381,13
"16/12/1970",66.90000153,11.30000019,24.02999878,1.300000072,66,-2.900000095,2.799999952,8.5,4.800000191,11.14999962
"16/01/1971",73,11.40000057,28.25,1,67.09999847,-7.200000286,-1.5,4.200000286,3.700000048,11.7699995
"15/02/1971",69.59999847,12,22.51999855,1.399999976,95.5,-3.700000048,2.299999952,8.300000191,5,14.35999966
"16/03/1971",72.09999847,13.5,21.77000046,2.5,44.40000153,-1.5,5.300000191,12.10000038,4.700000286,10.32999992
"16/04/1971",60.40000153,17.70000076,9.93999958,4.200000286,44.90000153,2.900000095,11.69999981,20.60000038,6.300000191,9.43999958
"16/05/1971",62.29999924,14.40000057,0.280000001,3.900000095,200.3000031,8.900000572,16.10000038,23.30000114,12,17.40999985
"16/06/1971",63.40000153,13.40000057,0,4.300000191,90.70000458,15.69999981,22.39999962,29.10000038,20,11.09999943
"16/07/1971",66.70000458,13.90000057,0,4.099999905,96.90000153,16.20000076,23.10000038,30.10000038,21.10000038,10.21999931
"16/08/1971",63.40000153,14.19999981,0,3.600000143,104,15.10000038,22.20000076,29.30000114,21,10.96000004
"16/09/1971",61.5,11.5,0,2.900000095,147.1000061,15.10000038,20.80000114,26.60000038,19.89999962,9.590000153
"16/10/1971",62.5,10.80000019,0,2.100000143,151.6999969,10.90000057,16.30000114,21.70000076,14.40000057,12.21000004
"16/11/1971",66,12.10000038,13.46999931,1.600000024,60.10000229,1.5,7.5,13.60000038,7.099999905,10.02999973
"16/12/1971",71,12.30000019,17.12999916,1.399999976,19.89999962,0.300000012,6.400000095,12.60000038,6.599999905,7.480000019
"16/01/1972",68.20000458,12.10000038,24.48999977,1.300000072,48.79999924,-3.299999952,2.799999952,8.900000572,5,10.47999954
"15/02/1972",72.59999847,11.60000038,24.5,1.5,120.4000015,-4.900000095,0.900000036,6.700000286,4.099999905,15.60999966
"16/03/1972",67.90000153,13.5,18.70999908,2.5,44.20000076,-0.300000012,6.5,13.30000019,5.700000286,9.059999466
"16/04/1972",64.5,15.60000038,8.039999962,3.400000095,95.70000458,3.700000048,11.5,19.30000114,8.199999809,12.23999977
"16/05/1972",65.90000153,13.69999981,0,3.600000143,136.1999969,9.900000572,16.70000076,23.60000038,13.69999981,13.63000011
"16/06/1972",68.90000153,12.80000019,0,3.700000048,263.5,13.19999981,19.60000038,26,17.39999962,18
"16/07/1972",70.5,12.10000038,0,3.799999952,98.80000305,17.5,23.5,29.60000038,22.89999962,12.03999996
"16/08/1972",63.70000076,14.10000038,0,3.600000143,54.60000229,15.5,22.5,29.60000038,21.5,7.619999886
"16/09/1972",61.60000229,13.60000038,0,3.100000143,42.20000076,13.40000057,20.20000076,27,17.70000076,7.480000019
"16/10/1972",65.70000458,14.10000038,5.849999905,2.200000048,157.3000031,4.800000191,11.80000019,18.89999962,9.600000381,12.28999996
"16/11/1972",74,11.30000019,15.0199995,1.399999976,155.8000031,0.900000036,6.5,12.19999981,6.900000095,14.50999928
"16/12/1972",81,10,17.12999916,1.200000048,130.4000092,0.300000012,5.300000191,10.30000019,6.300000191,15.55999947
"16/01/1973",67.80000305,12.69999981,25.46999931,1.5,69.70000458,-4.200000286,2.200000048,8.600000381,4.200000286,12.56999969
"15/02/1973",66.09999847,13.19999981,23.73999977,1.700000048,64.09999847,-5,1.600000024,8.199999809,4.099999905,11.84999943
"16/03/1973",74.59999847,12.40000057,8.789999962,2.299999952,76.80000305,3.5,9.699999809,15.90000057,8.300000191,13.14999962
"16/04/1973",72.40000153,12.5,3.949999809,3,146.1999969,5.700000286,11.90000057,18.20000076,9.300000191,15.07999992
"16/05/1973",73.59999847,13.40000057,0.149999991,3.400000095,99.59999847,9.199999809,15.90000057,22.60000038,12.69999981,12.46000004
"16/06/1973",62.5,13.40000057,0,4.300000191,88.5,16.30000114,23,29.70000076,21,9.93999958
"16/07/1973",64.90000153,13.5,0,4.200000286,81.09999847,17.30000114,24,30.80000114,22.70000076,10.11999989
"16/08/1973",62.90000153,13,0,3.799999952,126.2000046,17.39999962,23.89999962,30.39999962,23.10000038,11.92000008
"16/09/1973",59.10000229,13.90000057,0,3.400000095,58,14.19999981,21.10000038,28.10000038,17.89999962,7.399999619
"16/10/1973",54.20000076,14.80000019,1.659999967,2.5,102.2000046,7.300000191,14.69999981,22.10000038,11.90000057,9.069999695
"16/11/1973",66.09999847,13.90000057,11.17999935,1.899999976,34.29999924,2.400000095,9.300000191,16.30000114,7.5,7.839999676
"16/12/1973",72.80000305,10.19999981,23.09000015,1.200000048,142.1999969,-2.100000143,3,8.100000381,5.200000286,18.12999916
"16/01/1974",72.59999847,11.40000057,18.70999908,1.5,81.09999847,-0.300000012,5.400000095,11.10000038,5.900000095,13.81999969
"15/02/1974",68.80000305,13,22.80999947,1.800000072,29.20000076,-4,2.5,9,4.099999905,7.869999886
"16/03/1974",68.40000153,13.90000057,13.64999962,2.700000048,68.20000458,1.600000024,8.5,15.5,6.599999905,12.18999958
"16/04/1974",63.60000229,15.5,3.279999971,3.900000095,46.20000076,6.099999905,13.80000019,21.60000038,8.699999809,9.420000076
"16/05/1974",70,13.69999981,0,3.400000095,97.59999847,10.60000038,17.39999962,24.30000114,15.40000057,12.39999962
"16/06/1974",67.80000305,12.80000019,0,3.799999952,145.3000031,13.60000038,20,26.39999962,17.39999962,13.02999973
"16/07/1974",59,14.30000019,0,4.5,54.60000229,16.39999962,23.5,30.70000076,21,9.059999466
"16/08/1974",70.09999847,12.60000038,0,3.400000095,88.80000305,16.70000076,23,29.30000114,22.80000114,11.77999973
"16/09/1974",67.5,13.60000038,0,2.799999952,105.5,11.90000057,18.70000076,25.5,16.60000038,10.0199995
"16/10/1974",52.20000076,16.60000038,7.839999676,2.600000143,32.20000076,3.900000095,12.19999981,20.5,9,5.789999962
"16/11/1974",70,13.80000019,13.72999954,1.700000048,50.60000229,1.399999976,8.300000191,15.19999981,7.5,8.279999733
"16/12/1974",72.70000458,11.40000057,22.48999977,1.300000072,125.5999985,-1.800000072,3.900000095,9.600000381,5.300000191,14.84999943
"16/01/1975",68.70000458,12.60000038,24.36999893,1.300000072,68,-3.200000048,3.100000143,9.400000572,5.300000191,13.27999973
"15/02/1975",77.5,11.80000019,21.38999939,1.5,57.29999924,-2.600000143,3.299999952,9.199999809,5.200000286,11.71999931
"16/03/1975",74.90000153,12.30000019,19.5,2.200000048,144.6999969,-0.600000024,5.599999905,11.80000019,5.700000286,15.8399992
"16/04/1975",64.70000458,13.40000057,8.510000229,3.299999952,53.90000153,3.5,10.19999981,16.89999962,6.900000095,9.199999809
"16/05/1975",66.5,13.69999981,0,3.799999952,119.2000046,11.90000057,18.70000076,25.60000038,15.60000038,13.31999969
"16/06/1975",64.80000305,12.90000057,0,4.099999905,122,15.30000019,21.70000076,28.20000076,19.20000076,12.22999954
"16/07/1975",61.70000076,12.90000057,0,4.099999905,131.8000031,16.70000076,23.10000038,29.60000038,21.89999962,13.30999947
"16/08/1975",65.30000305,14.10000038,0,3.799999952,119.9000015,16.89999962,23.89999962,31,22.89999962,10.67000008
"16/09/1975",67.90000153,11.80000019,0,2.700000048,220.3000031,12.19999981,18.10000038,24,16,14.67000008
"16/10/1975",59.79999924,14.40000057,1.00999999,2.600000143,68.59999847,7.900000095,15.10000038,22.30000114,11.60000038,8.069999695
"16/11/1975",63.5,14.40000057,9.220000267,2,48.70000076,3.200000048,10.40000057,17.60000038,8.300000191,8.869999886
"16/12/1975",67.40000153,10.80000019,24.02999878,1.200000048,64.59999847,-2.900000095,2.5,7.900000095,5,12.59000015
"16/01/1976",65.5,10.90000057,27.04999924,1.300000072,97.90000153,-5.800000191,-0.300000012,5.200000286,3.600000143,15.36999989
