"site","coreID","core_measurement","Year","species_code","genus","species","treeID","canopy_position","tree_status","dbh","agb","agb_inc","BAI","Date","CO2","residuals","wet","pet"
"NewMexico","NewMexico.lts339b",0.2,1982,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.105,0.0829279,0.0003847264,1.456958,"15/06/1982",341.444166666667,-0.691997312039431,-4.04743579863658,2.89952915100589
"NewMexico","NewMexico.lts339b",0.3,1983,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.158,0.08341505,0.0004871438,1.842496,"15/06/1983",343.063333333333,-0.324501508009168,-3.5045298302357,2.83506261321592
"NewMexico","NewMexico.lts339b",0.21,1984,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.214,0.08393178,0.0005167298,1.951582,"15/06/1984",344.679166666667,-0.233815804700624,-3.7776321368192,3.10393543677075
"NewMexico","NewMexico.lts339b",0.43,1985,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.297,0.08470146,0.0007696803,2.901585,"15/06/1985",346.113333333333,0.698843242787058,-2.63873180660829,2.9061356928037
"NewMexico","NewMexico.lts339b",0.41,1986,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.378,0.085457,0.0007555372,2.842101,"15/06/1986",347.4125,0.624799478852555,-3.28182572029411,2.67500280623801
"NewMexico","NewMexico.lts339b",0.45,1987,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.462,0.08624513,0.0007881291,2.958249,"15/06/1987",349.209166666667,0.731119847331673,-2.50191996581324,2.91053614129084
"NewMexico","NewMexico.lts339b",0.37,1988,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.535,0.08693387,0.0006887441,2.579861,"15/06/1988",351.5525,0.349692999940785,-2.42902222071723,2.87940909200164
"NewMexico","NewMexico.lts339b",0.17,1989,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.571,0.08727484,0.0003409663,1.275342,"15/06/1989",353.125833333333,-0.949033976375187,-4.48912174822778,3.2482761100681
"NewMexico","NewMexico.lts339b",0.24,1990,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.62,0.08774032,0.0004654877,1.739153,"15/06/1990",354.393333333333,-0.468700736049905,-3.40221583935538,3.18380957227709
"NewMexico","NewMexico.lts339b",0.49,1991,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.719,0.08868571,0.0009453912,3.525308,"15/06/1991",355.601666666667,1.34633759997444,-3.32230979263341,3.0193431298534
"NewMexico","NewMexico.lts339b",0.29,1992,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.784,0.08931001,0.0006242959,2.322968,"15/06/1992",356.4475,0.186488499902806,-3.12741235444455,2.82154925495131
"NewMexico","NewMexico.lts339b",0.14,1993,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.814,0.08959911,0.0002890967,1.074378,"15/06/1993",357.11,-1.00524024898508,-3.34951182265501,3.29041617764986
"NewMexico","NewMexico.lts339b",0.3,1994,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.884,0.09027603,0.0006769211,2.512379,"15/06/1994",358.831666666667,0.504194935670257,-3.40560586664652,3.55928313213746
"NewMexico","NewMexico.lts339b",0.28,1995,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.941,0.09082968,0.0005536533,2.05148,"15/06/1995",360.810833333333,0.128896556532241,-3.6756999926158,2.99481675329163
"NewMexico","NewMexico.lts339b",0.19,1996,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",22.979,0.09120001,0.0003703238,1.370488,"15/06/1996",362.618333333333,-0.453361736389216,-5.1278022352666,3.49702300554571
"NewMexico","NewMexico.lts339b",0.32,1997,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.042,0.09181612,0.000616114,2.277123,"15/06/1997",363.735,0.563494975975704,-2.81990193459389,2.86588986466561
"NewMexico","NewMexico.lts339b",0.2,1998,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.082,0.0922087,0.0003925811,1.449028,"15/06/1998",366.705,-0.145099089330724,-4.25599581870363,3.20142342224124
"NewMexico","NewMexico.lts339b",0.48,1999,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.166,0.09303666,0.0008279591,3.05114,"15/06/1999",368.3725,1.58309972730191,-3.14708988874992,2.77029024957185
"NewMexico","NewMexico.lts339b",0,2000,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.171,0.09308609,4.943461e-05,0.181965,"15/06/2000",369.565833333333,-1.15647373804392,-4.89719230007665,3.10582983515897
"NewMexico","NewMexico.lts339b",0.16,2001,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.2,0.09337315,0.0002870563,1.056171,"15/06/2001",371.1325,-0.152471246092228,-3.17929193729996,3.40803009119022
"NewMexico","NewMexico.lts339b",0,2002,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.2,0.09337315,0,0,"15/06/2002",373.278333333333,-1.08207385400817,-5.39938593789085,3.21023034722142
"NewMexico","NewMexico.lts339b",0.06,2003,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.206,0.09343261,5.946246e-05,0.2186831,"15/06/2003",375.809166666667,-0.74342286352184,-4.92847990603649,3.04576390479677
"NewMexico","NewMexico.lts339b",0.13,2004,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.234,0.09371043,0.0002778157,1.021269,"15/06/2004",377.553333333333,0.169363229901046,-4.14258229200443,2.94797009347207
"NewMexico","NewMexico.lts339b",0.24,2005,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.281,0.09417796,0.0004675348,1.717041,"15/06/2005",379.788333333333,0.96275261256803,-2.83468196729788,3.01683723869382
"NewMexico","NewMexico.lts339b",0,2006,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.281,0.09417796,0,0,"15/06/2006",381.895833333333,-0.671585724364449,-5.12677600048465,3.28570387528924
"NewMexico","NewMexico.lts339b",0.16,2007,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.31,0.09446719,0.0002892306,1.061182,"15/06/2007",383.800833333333,0.455643414447645,-3.48986998979099,2.92123746465359
"NewMexico","NewMexico.lts339b",0,2008,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.31,0.09446719,0,0,"15/06/2008",385.546666666667,-0.557218484735973,-3.88597241671678,3.09011038357373
"NewMexico","NewMexico.lts339b",0.17,2009,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.342,0.09478701,0.0003198172,1.172493,"15/06/2009",387.429166666667,0.645508642644774,-4.51107200089212,3.02564400472718
"NewMexico","NewMexico.lts339b",0.16,2010,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.37,0.09506742,0.0002804138,1.027251,"15/06/2010",389.9,0.512773191231315,-3.78416602832196,3.02784438791472
"NewMexico","NewMexico.lts339b",0,2011,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.37,0.09506742,0,0,"15/06/2011",391.6475,-0.518658825068581,-6.2952599956655,3.46337785012243
"NewMexico","NewMexico.lts339b",0.04,2012,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.378,0.09514764,8.021661e-05,0.2937263,"15/06/2012",393.856666666667,-0.244155804785844,-4.72936241017105,3.46558394343013
"NewMexico","NewMexico.lts339b",0,2013,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.378,0.09514764,0,0,"15/06/2013",396.52,-0.570012446482124,-5.45946204916531,3.06778407230449
"NewMexico","NewMexico.lts339b",0.09,2014,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.396,0.09532829,0.0001806473,0.6612518,"15/06/2014",398.643333333333,0.048675740800744,-4.38655606084655,2.9699843919137
"NewMexico","NewMexico.lts339b",0.27,2015,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.449,0.09586148,0.0005331926,1.949975,"15/06/2015",400.835,1.28703164791151,-2.21565013022385,2.70551820380196
"NewMexico","NewMexico.lts339b",0.06,2016,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.463,0.09600265,0.0001411642,0.5158244,"15/06/2016",404.245,-0.202713405080395,-4.20675256188905,3.24105759865383
"NewMexico","NewMexico.lts339b",0.18,2017,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.5,0.09637637,0.0003737228,1.364732,"15/06/2017",406.544166666667,0.58766699123461,-3.02385205830476,3.14325791826303
"NewMexico","NewMexico.lts339b",0,2018,"PIPO","Pinus","ponderosa","NewMexico.lts339",NA,"alive",23.5,0.09637637,0,0,"15/06/2018",408.525,-0.836755963559511,-5.94394602748532,3.37879141225985
"NewMexico","NewMexico.lts346a",0.9,1903,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",24.828,0.1104145,0.002094187,7.420297,"15/06/1903",296.652,1.91707343711359,-3.25772881214896,2.79225747799257
"NewMexico","NewMexico.lts346a",0.22,1904,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",24.883,0.1110222,0.0006077394,2.147361,"15/06/1904",297.0012,-3.42475093040325,-4.86183115366855,2.86113033334853
"NewMexico","NewMexico.lts346a",0.96,1905,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",25.091,0.1133396,0.002317389,8.163893,"15/06/1905",297.4366,2.52491906646465,-3.08693078375314,3.02999722427112
"NewMexico","NewMexico.lts346a",0.59,1906,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",25.212,0.1147016,0.001361956,4.780454,"15/06/1906",297.8837,-0.920305271760052,-3.24102491470366,3.03219744852703
"NewMexico","NewMexico.lts346a",0.88,1907,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",25.393,0.1167579,0.002056358,7.193858,"15/06/1907",298.3233,1.44029508129229,-2.72411895839222,2.70106449839533
"NewMexico","NewMexico.lts346a",0.69,1908,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",25.54,0.1184448,0.001686902,5.880395,"15/06/1908",298.7272,0.0873196698901655,-3.22322124134765,2.90327071887374
"NewMexico","NewMexico.lts346a",0.66,1909,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",25.666,0.1199028,0.001457927,5.067354,"15/06/1909",299.0624,-0.747648237587388,-3.69132085798776,3.23880411751725
"NewMexico","NewMexico.lts346a",0.53,1910,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",25.765,0.1210561,0.001153299,3.998987,"15/06/1910",299.3141,-1.81645554269535,-4.20041485303496,3.54100437356227
"NewMexico","NewMexico.lts346a",0.78,1911,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",25.91,0.1227576,0.001701549,5.88489,"15/06/1911",299.5416,0.0936770813557617,-3.16250889290287,3.00987129627394
"NewMexico","NewMexico.lts346a",0.69,1912,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",26.043,0.1243313,0.00157368,5.426904,"15/06/1912",299.82,-0.313204862535247,-3.22961136134068,2.87874418341896
"NewMexico","NewMexico.lts346a",0.42,1913,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",26.141,0.1254988,0.001167497,4.016551,"15/06/1913",300.1743,-1.64454294602879,-4.11771078008472,3.14761097897401
"NewMexico","NewMexico.lts346a",0.98,1914,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",26.319,0.1276366,0.002137827,7.333954,"15/06/1914",300.5865,1.77954226972712,-2.95080501449408,2.58314460014141
"NewMexico","NewMexico.lts346a",0.73,1915,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",26.462,0.1293702,0.001733624,5.927936,"15/06/1915",301.0586,0.506317972039581,-3.21789897805644,2.81867809415221
"NewMexico","NewMexico.lts346a",0.52,1916,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",26.589,0.130922,0.001551733,5.291602,"15/06/1916",301.5742,0.0260673007903227,-3.42200139927414,3.42088456894357
"NewMexico","NewMexico.lts346a",0.43,1917,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",26.674,0.1319669,0.001044916,3.555776,"15/06/1917",302.1061,-1.53435374872396,-4.71410095127926,3.02308469783181
"NewMexico","NewMexico.lts346a",0.74,1918,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",26.806,0.1335997,0.001632803,5.544408,"15/06/1918",302.6124,0.644076087812022,-3.82119500185125,3.29195165233237
"NewMexico","NewMexico.lts346a",0.74,1919,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",26.966,0.1355953,0.001995663,6.757189,"15/06/1919",303.0476,2.05539799381708,-2.2302890207082,2.76081841609801
"NewMexico","NewMexico.lts346a",0.55,1920,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",27.084,0.1370788,0.001483405,5.009191,"15/06/1920",303.3881,0.508593145086447,-3.09539130028471,3.09635800169849
"NewMexico","NewMexico.lts346a",0.62,1921,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",27.192,0.1384451,0.001366335,4.603853,"15/06/1921",303.6591,0.3008735118909,-2.81449096360865,2.63189152749809
"NewMexico","NewMexico.lts346a",0.42,1922,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",27.283,0.1396028,0.001157682,3.893395,"15/06/1922",303.8949,-0.221591382931467,-4.55058500140033,3.06742514866505
"NewMexico","NewMexico.lts346a",0.24,1923,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",27.356,0.1405357,0.0009329361,3.132676,"15/06/1923",304.1296,-0.809512764811381,-3.60067903179325,3.10295867446449
"NewMexico","NewMexico.lts346a",0.43,1924,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",27.455,0.141807,0.001271259,4.261797,"15/06/1924",304.3854,0.472398656373734,-3.74378151113458,3.23849829185378
"NewMexico","NewMexico.lts346a",0.22,1925,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",27.51,0.1425162,0.0007092639,2.374318,"15/06/1925",304.6646,-1.28611239186936,-3.90688103709679,3.20736537351036
"NewMexico","NewMexico.lts346a",0.52,1926,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",27.622,0.1439672,0.001450969,4.849664,"15/06/1926",304.992,1.29174517013502,-3.24597507497225,2.74289874036378
"NewMexico","NewMexico.lts346a",0.28,1927,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",27.687,0.1448134,0.0008461738,2.823573,"15/06/1927",305.3711,-0.659621094474805,-3.61706917768685,3.14509890104032
"NewMexico","NewMexico.lts346a",0.18,1928,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",27.743,0.1455448,0.0007314241,2.437939,"15/06/1928",305.7965,-0.998291177387593,-4.24117149033218,2.94730534404155
"NewMexico","NewMexico.lts346a",0.45,1929,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",27.85,0.1469486,0.001403758,4.671902,"15/06/1929",306.2273,1.25623849251296,-3.09827115906267,2.91617210780622
"NewMexico","NewMexico.lts346a",0.45,1930,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",27.944,0.1481885,0.001239947,4.119127,"15/06/1930",306.6139,0.700244491300554,-3.56036512727249,2.91837233206066
"NewMexico","NewMexico.lts346a",0.44,1931,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",28.038,0.1494348,0.001246258,4.133007,"15/06/1931",306.9661,0.690824098829051,-3.30145916317952,3.02057246094752
"NewMexico","NewMexico.lts346a",0.5,1932,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",28.141,0.1508076,0.001372834,4.544657,"15/06/1932",307.3024,1.06367668677531,-3.15856158139099,3.02277887215904
"NewMexico","NewMexico.lts346a",0.26,1933,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",28.195,0.1515304,0.0007227718,2.389294,"15/06/1933",307.6412,-1.14077473454688,-4.07866116018179,2.79164582665798
"NewMexico","NewMexico.lts346a",0.16,1934,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",28.225,0.1519328,0.0004024421,1.329365,"15/06/1934",307.9971,-2.25454591278377,-4.28475514597635,3.42717941603428
"NewMexico","NewMexico.lts346a",0.44,1935,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",28.305,0.1530091,0.001076331,3.551885,"15/06/1935",308.3682,-0.0850601139321623,-3.28184922378476,2.66271275109727
"NewMexico","NewMexico.lts346a",0.26,1936,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",28.349,0.1536031,0.0005939379,1.957822,"15/06/1936",308.7454,-1.72606981186407,-4.3859515494277,3.19825246385232
"NewMexico","NewMexico.lts346a",0.49,1937,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",28.455,0.1550396,0.001436554,4.729058,"15/06/1937",309.1504,1.00901410357767,-3.77805119062078,2.93378595786067
"NewMexico","NewMexico.lts346a",0.24,1938,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",28.504,0.1557064,0.0006667937,2.192039,"15/06/1938",309.6082,-1.54948588386146,-4.53414522403492,2.9359861821138
"NewMexico","NewMexico.lts346a",0.22,1939,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",28.552,0.1563613,0.0006548582,2.150961,"15/06/1939",310.0768,-1.59454033382208,-4.45523923120691,3.33818650173418
"NewMexico","NewMexico.lts346a",0.37,1940,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",28.635,0.1574975,0.001136267,3.727909,"15/06/1940",310.4871,-0.00242913337291784,-3.62234165167597,3.1737259283862
"NewMexico","NewMexico.lts346a",0.54,1941,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",28.754,0.1591353,0.001637755,5.363713,"15/06/1941",310.7975,1.66802463502211,-1.78844124607522,2.54259294646201
"NewMexico","NewMexico.lts346a",0.54,1942,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",28.865,0.1606722,0.001536851,5.023178,"15/06/1942",310.9933,1.3806650263254,-4.17153527751943,3.21145983738106
"NewMexico","NewMexico.lts346a",0.46,1943,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",28.96,0.1619945,0.001322382,4.314487,"15/06/1943",311.0459,0.741457792529503,-4.05562934375828,3.14699345854487
"NewMexico","NewMexico.lts346a",0.75,1944,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.096,0.163899,0.001904443,6.201202,"15/06/1944",310.989,2.71061139193123,-3.41873174414117,3.01586618674032
"NewMexico","NewMexico.lts346a",0.46,1945,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.182,0.1651102,0.001211186,3.936343,"15/06/1945",310.8733,0.536837998417807,-4.21283131178098,3.1847332366045
"NewMexico","NewMexico.lts346a",0.31,1946,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.235,0.1658593,0.0007490963,2.431672,"15/06/1946",310.8083,-0.873128252387085,-4.66492520584231,3.25360006394448
"NewMexico","NewMexico.lts346a",0.32,1947,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.287,0.1665962,0.0007369414,2.39008,"15/06/1947",310.8038,-0.82187035575023,-4.27501942604873,3.2224669866517
"NewMexico","NewMexico.lts346a",0.62,1948,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.394,0.1681188,0.001522571,4.931411,"15/06/1948",310.8721,1.80483442678736,-3.08112165424559,3.09133987379209
"NewMexico","NewMexico.lts346a",0.6,1949,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.485,0.1694202,0.001301441,4.208155,"15/06/1949",311.0242,1.15401532623903,-3.10922135630882,2.69354016162139
"NewMexico","NewMexico.lts346a",0.28,1950,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.527,0.1700229,0.0006026962,1.946612,"15/06/1950",311.2407,-1.05302783754343,-5.09331535094128,3.02907371920555
"NewMexico","NewMexico.lts346a",0.18,1951,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.555,0.1704254,0.0004025107,1.299281,"15/06/1951",311.4847,-1.66805939425834,-4.45040939515617,3.29794051475541
"NewMexico","NewMexico.lts346a",0.57,1952,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.652,0.1718243,0.001398828,4.510604,"15/06/1952",311.7859,1.55007367987257,-3.1445117778123,3.10014679880662
"NewMexico","NewMexico.lts346a",0.22,1953,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.686,0.1723162,0.0004919342,1.584535,"15/06/1953",312.1931,-1.39680336266719,-4.38461137303037,3.06901356256694
"NewMexico","NewMexico.lts346a",0.33,1954,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.743,0.1731428,0.0008266056,2.660499,"15/06/1954",312.7537,-0.370109924214178,-4.35470544058721,3.33788051706193
"NewMexico","NewMexico.lts346a",0.27,1955,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.779,0.1736661,0.0005232889,1.682945,"15/06/1955",313.4586,-1.42490154252095,-4.22579936413202,2.84008090025747
"NewMexico","NewMexico.lts346a",0,1956,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.779,0.1736661,0,0,"15/06/1956",314.126,-3.21123214168636,-5.36990187788882,3.57562042227379
"NewMexico","NewMexico.lts346a",0.48,1957,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.86,0.1748469,0.001180863,3.794069,"15/06/1957",314.6769,0.456358614665188,-3.37300142491702,2.77782061473408
"NewMexico","NewMexico.lts346a",0.51,1958,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",29.942,0.1760473,0.00120033,3.851407,"15/06/1958",315.1709,0.368263361853934,-3.68509544046885,3.14668747386083
"NewMexico","NewMexico.lts346a",0.4,1959,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",30.004,0.1769581,0.0009108358,2.919052,"15/06/1959",315.6582,-0.723472454223271,-3.7951894817615,2.94888772989899
"NewMexico","NewMexico.lts346a",0.79,1960,"PIPO","Pinus","ponderosa","NewMexico.lts346",NA,"alive",30.133,0.1788623,0.001904162,6.092862,"15/06/1960",316.1464,2.28262666893144,-4.22829192252938,3.01776058524783
